"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[269]",-4.46120305897152,0,0,0.09381,0.02163234591375,0.0376416857678231,NA,0.0311592021518829,82.8,1,NA,16.468198929636,0
"beta[270]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[271]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[272]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[273]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[274]",0,0,0,2.73793,0.650595281875,1.12912848888463,NA,0.841238606680902,74.5,2,NA,24.9931066179463,0
"beta[275]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[276]",-0.39815677003327,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[277]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[278]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[279]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[280]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[281]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[282]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[283]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[284]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[285]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[286]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[287]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[288]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[289]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[290]",0,-2.56285,0,0,-0.616302487125,1.06867578646592,NA,0.79194752949136,74.1,2,NA,33.329150929198,0
"beta[291]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[292]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[293]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[294]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[295]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[296]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[297]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[298]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[299]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[300]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[301]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[302]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[303]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[304]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[305]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[306]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[307]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[308]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[309]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[310]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[311]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[312]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[313]",7.49150743145987,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[314]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[315]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[316]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[317]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[318]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[319]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[320]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[321]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[322]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[323]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[324]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[325]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[326]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[327]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[328]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[329]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[330]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[331]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[332]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[333]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[334]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[335]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[336]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[337]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[338]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[339]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[340]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[341]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[342]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[343]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[344]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[345]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[346]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[347]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[348]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[349]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[350]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[351]",0,0,0,1.71475,0.384346781,0.67108225511123,NA,0.539944286233773,80.5,2,NA,12.4759072268209,0
"beta[352]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[353]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[354]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[355]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[356]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[357]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
